Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2023-01-13 14:47:21.409,0.2,13.7,1,-0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.7,0.838,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.92,0.54,109,--.--,62,--.--,--:--:--,1,5.90,14:47:21,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.9,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:22.412,0.2,13.7,1,0.0,0.0,-0.0,0.0,0.0,0.000,0.0,0.1,2292.8,0.856,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.92,0.54,109,--.--,62,--.--,--:--:--,1,5.90,14:47:22,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.8,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:23.407,0.2,13.7,1,-0.0,-0.0,0.1,0.0,0.0,0.000,-0.0,0.1,2292.0,0.634,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.92,0.55,109,--.--,62,--.--,--:--:--,1,6.01,14:47:23,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.8,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:24.405,0.2,13.7,1,0.0,-0.1,0.0,0.0,0.0,0.000,0.0,0.1,2292.0,0.629,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.92,0.55,109,--.--,62,--.--,--:--:--,1,6.01,14:47:24,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.9,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:25.407,0.2,13.7,1,0.0,-0.1,0.1,0.0,0.0,0.000,0.0,0.1,2292.3,0.713,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.93,0.54,109,--.--,62,--.--,--:--:--,1,5.90,14:47:25,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.9,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:26.415,0.2,13.7,1,0.0,-0.0,0.1,0.0,0.0,0.000,0.0,0.1,2292.9,0.904,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.93,0.54,109,--.--,62,--.--,--:--:--,1,5.90,14:47:26,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.9,-136.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:27.658,0.2,13.7,1,-0.0,-0.0,0.1,0.0,0.0,0.000,0.0,0.1,2291.7,0.555,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.93,0.54,109,--.--,62,--.--,--:--:--,1,5.90,14:47:27,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.5,-1.9,-136.5,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:28.415,0.2,13.7,1,0.0,-0.1,0.0,0.0,0.0,0.000,0.0,0.1,2291.6,0.510,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.93,0.53,110,--.--,62,--.--,--:--:--,1,5.79,14:47:28,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.5,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:29.412,0.2,13.7,1,0.1,0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.0,0.692,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.56,110,--.--,62,--.--,--:--:--,1,6.12,14:47:29,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:30.414,0.2,13.7,1,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.1,2291.7,0.534,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.56,110,--.--,62,--.--,--:--:--,1,6.12,14:47:30,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:31.412,0.2,13.7,1,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.0,0.637,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.53,110,--.--,62,--.--,--:--:--,1,5.80,14:47:31,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:32.412,0.2,13.7,1,0.0,0.1,-0.0,0.0,0.0,0.000,0.0,0.1,2292.3,0.729,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.53,110,--.--,62,--.--,--:--:--,1,5.80,14:47:32,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:33.412,0.2,13.7,1,0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.4,0.740,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.53,110,--.--,62,--.--,--:--:--,1,5.80,14:47:33,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.4,-1.9,-136.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:34.411,0.2,13.7,1,-0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.2,0.692,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.94,0.53,110,--.--,62,--.--,--:--:--,1,5.80,14:47:34,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:35.409,0.2,13.7,1,0.1,0.0,-0.0,0.0,0.0,0.000,0.0,0.1,2291.7,0.547,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,111,--.--,62,--.--,--:--:--,1,5.80,14:47:35,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:36.412,0.2,13.7,1,0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.1,0.661,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,111,--.--,62,--.--,--:--:--,1,5.80,14:47:36,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:37.405,0.2,13.7,1,-0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2291.4,0.454,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.52,111,--.--,62,--.--,--:--:--,1,5.69,14:47:37,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:38.411,0.2,13.7,1,-0.0,-0.1,0.0,0.0,0.0,0.000,0.0,0.1,2291.8,0.470,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.52,111,--.--,62,--.--,--:--:--,1,5.69,14:47:38,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:39.409,0.2,13.7,1,-0.0,0.0,-0.0,0.0,0.0,0.000,0.0,0.1,2291.8,0.557,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,111,--.--,62,--.--,--:--:--,1,5.81,14:47:39,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:40.408,0.2,13.7,1,-0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2291.8,0.727,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,111,--.--,62,--.--,--:--:--,1,5.81,14:47:40,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-2.0,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:41.408,0.2,13.7,1,-0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,0.1,2292.4,0.732,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,112,--.--,62,--.--,--:--:--,1,5.81,14:47:41,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.3,-1.9,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:42.409,0.2,13.6,1,0.0,-0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.4,0.732,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.95,0.53,112,--.--,62,--.--,--:--:--,1,5.81,14:47:42,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.2,-1.9,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:43.415,0.2,13.6,1,0.0,-0.1,-0.0,0.0,0.0,0.000,0.0,0.1,2293.1,0.970,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.96,0.53,112,--.--,62,--.--,--:--:--,1,5.81,14:47:43,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.2,-1.9,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2023-01-13 14:47:44.408,0.2,13.7,1,0.1,0.0,0.0,0.0,0.0,0.000,0.0,0.1,2292.0,0.613,0.000,0.000,0.0,00:00:52,0.0,0,0,0,0.0,0,0000:33:49,0,1,1,10.96,0.53,112,--.--,62,--.--,--:--:--,1,5.81,14:47:44,1/13/2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.0000000,0.0000000,31NAA 66021 00000,100.0,100.0,0.0,0,0,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,-0.1,-0.1,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,1.2,-1.9,-136.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
